intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
15650000,0.06582267833109018,0.00668032611943484,0.06582267833109018,0.025959597328166707,1.2242811501597444,1.0,0.5787931237152174,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_000003025.6 pig (Sus scrofa),2edac3821d65091319e98478f22e942c,0.00668032611943484,15650000,0,222110000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9480492372114512,0.9064606874724865,0.9272549623419688,0.9480492372114512,False,1916,1916,73807,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa;unclassified Sus scrofa subspecies/strain
10720000,0.04508748317631225,0.0003105791006146878,0.003028263795423957,0.0010839080304036203,1.1111111111111112,1.0,0.4267303193260338,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_905335845.1 Visayan warty pig (Sus cebifrons),e9ee0dbbf165d1d6b656319badbdd6da,0.00462417772026313,720000,42,166590000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9410418570416947,0.8999458178282753,0.920493837434985,0.9410418570416947,False,80,36163,73807,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus cebifrons;unclassified Sus cebifrons subspecies/strain
760000,0.00319650067294751,0.32432432432432434,0.003028263795423957,0.0015174712425650683,1.5555555555555556,1.0,0.7973722274670736,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_022778785.1 Dysosmobacter sp.,256c8256d50b1eaf1623a092c32f5111,0.34234234234234234,720000,43,165870000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8934537066216529,0.9792008387877237,0.9363272727046883,0.9792008387877237,False,112,36275,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp022778785
710000,0.002986204576043069,0.3736842105263158,0.002986204576043069,0.0014226292899047516,1.4788732394366197,1.0,0.7288647342498935,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_004555655.1 Clostridiales bacterium,8c4b9a8ce6d8fc91cb52b344de58bd93,0.3736842105263158,710000,44,165160000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8922622934829543,0.9808842025766521,0.9365732480298032,0.9808842025766521,False,105,36380,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp004555655
690000,0.002902086137281292,0.26436781609195403,0.002902086137281292,0.0018019971005460186,1.9275362318840579,2.0,1.1075346767850902,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945879145.1 uncultured Mediterranea sp.,bbf8ac4aff22241fbf3a6edd50a4a426,0.26436781609195403,690000,45,164470000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.891762532654785,0.9742507673693426,0.9330066500120637,0.9742507673693426,False,133,36513,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp945879145
690000,0.002902086137281292,0.5111111111111111,0.002902086137281292,0.0022762068638476026,2.4347826086956523,2.0,1.3985319515147616,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945873045.1 uncultured Mollicutes bacterium,cd8a0b1613831f53624423b01bc0b89d,0.5111111111111111,690000,46,163780000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.891762532654785,0.9869260540815094,0.9393442933681472,0.9869260540815094,False,168,36681,73807,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Aphodocola;s__Aphodocola sp000434835
690000,0.002902086137281292,0.2262295081967213,0.002902086137281292,0.0012735919357242539,1.3623188405797102,1.0,0.589055113997147,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034089395.1 Candidatus Limivivens sp.,baec2214430d0377dc545f127446a84d,0.2262295081967213,690000,47,163090000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.891762532654785,0.9712792325949676,0.9315208826248763,0.9712792325949676,False,94,36775,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Limivivens;s__Limivivens sp900066135
700000,0.0029441453566621803,0.25475285171102663,0.0028179676985195154,0.004118850515533757,4.537313432835821,4.0,2.3960686595260254,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034113125.1 Candidatus Limivicinus sp.,be6f929e4e8764c4c47fa838786a7450,0.2661596958174905,670000,48,162420000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8920141629918104,0.9743798185359951,0.9331969907639027,0.9743798185359951,False,304,37079,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp946061515
660000,0.0027759084791386273,0.3333333333333333,0.0027759084791386273,0.0015581177937052041,1.7424242424242424,1.0,1.0914350583910304,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945948205.1 uncultured Clostridia bacterium,73cd2ec792608d6e6642d68bcd1f2a46,0.3333333333333333,660000,49,161760000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8909856082227754,0.9786889418539977,0.9348372750383865,0.9786889418539977,False,115,37194,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-238;s__CAG-238 sp945828095
640000,0.0026917900403768506,0.31683168316831684,0.0026917900403768506,0.0014903735418049778,1.71875,1.0,1.0675431782836702,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_022766485.1 Ruminococcus bromii,2cc598c9cc588eb6b5ac197a7ef58824,0.31683168316831684,640000,50,161120000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8904481800775992,0.9777151068077556,0.9340816434426774,0.9777151068077556,False,110,37304,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__Hominenteromicrobium sp004555625
910000,0.0038273889636608344,0.164021164021164,0.002607671601615074,0.0013277873372444348,1.5806451612903225,1.0,1.5816323447911305,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_004552745.1 Bacteroidales bacterium,098c57662a2f81e52fe57d933a46514f,0.24074074074074073,620000,51,160500000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8966148620469877,0.9724639740971003,0.934539418072044,0.9724639740971003,False,98,37402,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000433355
630000,0.0026497308209959625,0.15577889447236182,0.002607671601615074,0.0010432614792634846,1.2419354838709677,1.0,0.49791448517526227,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_900115415.1 Eubacterium callanderi,d2c033228db498103801b2fcb7bfdea9,0.15829145728643215,620000,52,159880000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8901732598634963,0.9645019006259254,0.9273375802447108,0.9645019006259254,False,77,37479,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi
580000,0.002439434724091521,0.1280353200883002,0.002439434724091521,0.002371048816507919,3.0172413793103448,1.0,8.328371491495606,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_009696375.1 Clostridium porci,893d155492f472dea4898928d95fb0d3,0.1280353200883002,580000,53,159300000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8887310969089954,0.9604984372209365,0.924614767064966,0.9604984372209365,False,175,37654,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster porci
580000,0.002439434724091521,0.17791411042944785,0.002439434724091521,0.0011516522823038465,1.4655172413793103,1.0,0.7001358794567915,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_001701045.1 Cloacibacillus porcorum,6266255264a4a7867d0e6c82ced2c82d,0.17791411042944785,580000,54,158720000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8887310969089954,0.9667145228672641,0.9277228098881298,0.9667145228672641,False,85,37739,73807,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus porcorum
580000,0.002439434724091521,0.18831168831168832,0.002439434724091521,0.0009348706762231225,1.1896551724137931,1.0,0.4337843319106594,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945830115.1 uncultured Clostridia bacterium,581dce5c7280844e3a2be89c1571c51c,0.18831168831168832,580000,55,158140000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8887310969089954,0.9677917316709692,0.9282614142899823,0.9677917316709692,False,69,37808,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__SFHK01;s__SFHK01 sp004556395
590000,0.002481493943472409,0.27230046948356806,0.002439434724091521,0.0011922988334439823,1.5172413793103448,1.0,0.814552538690877,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034088845.1 Oscillospiraceae bacterium,a4df059f1b061015f2e1e072414d2591,0.27699530516431925,580000,56,157560000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8890290361427087,0.975142503516102,0.9320857698294054,0.975142503516102,False,88,37896,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385
550000,0.002313257065948856,0.10456273764258556,0.002313257065948856,0.0008806752747029414,1.1818181818181819,1.0,0.43026034786179035,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034142945.1 Phocaeicola vulgatus,4f561ca8f5ec9ef30775dbf00a098a3e,0.10456273764258556,550000,57,157010000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8878060815101431,0.9566919000435762,0.9222489907768596,0.9566919000435762,False,65,37961,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
520000,0.002187079407806191,0.1925925925925926,0.002187079407806191,0.0009348706762231225,1.3269230769230769,1.0,0.6714265480806189,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_040946285.1 Corynebacterium xerosis,48be089da1091010226f6b8d2781d903,0.1925925925925926,520000,58,156490000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.886830214908842,0.9682183852462701,0.927524300077556,0.9682183852462701,False,69,38030,73807,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium xerosis
520000,0.002187079407806191,0.2826086956521739,0.002187079407806191,0.000961968376983213,1.3653846153846154,1.0,0.6801822763010535,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_959027165.1 uncultured Eubacteriales bacterium,804792e6e4ed284e0d97191095a1bad3,0.2826086956521739,520000,59,155970000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.886830214908842,0.9755261863261115,0.9311782006174767,0.9755261863261115,False,71,38101,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp902388735
500000,0.0021029609690444147,0.15562913907284767,0.00197678331090175,0.0008129310228027151,1.2765957446808511,1.0,0.6085255168542592,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_000833975.1 Prevotella pectinovora,6c11e2becc5585757ef47bd7ad9ee3ac,0.16556291390728478,470000,60,155500000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8861484748579488,0.9653516655551719,0.9257500702065604,0.9653516655551719,False,60,38161,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella pectinovora
460000,0.0019347240915208613,0.20535714285714285,0.0019347240915208613,0.0008535775739428509,1.3695652173913044,1.0,0.7027491250106352,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_905205975.1 uncultured Eubacteriales bacterium,81cc66558d1dbc0d55c47fd9a11cf6dd,0.20535714285714285,460000,61,155040000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8847008647184192,0.9694374666796657,0.9270691656990424,0.9694374666796657,False,63,38224,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__QAMX01;g__QAMX01;s__QAMX01 sp004555605
480000,0.002018842530282638,0.08,0.0019347240915208613,0.001544568943325159,2.4782608695652173,1.0,8.446092820467168,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_039755775.1 Bacteroides fragilis,61a3386dbd5e60ea5291db764c378857,0.08347826086956522,460000,62,154580000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8854394577107502,0.9524767432437523,0.9189581004772512,0.9524767432437523,False,114,38338,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
460000,0.0019347240915208613,0.2804878048780488,0.0019347240915208613,0.0008942241250829867,1.434782608695652,1.0,0.6478114967717974,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945916385.1 uncultured Clostridia bacterium,d7457f47421b5662191389e2e27da71d,0.2804878048780488,460000,63,154120000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8847008647184192,0.9753821061581381,0.9300414854382787,0.9753821061581381,False,66,38404,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515
480000,0.002018842530282638,0.14743589743589744,0.0019347240915208613,0.0009213218258430772,1.4782608695652173,1.0,0.9495795507757199,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_034114725.1 Prevotella sp.,46171891f6367ec5c215e744bf85b03f,0.15384615384615385,460000,64,153660000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8854394577107502,0.9639633502871261,0.9247014039989381,0.9639633502871261,False,68,38472,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp905193385
460000,0.0019347240915208613,0.2358974358974359,0.0019347240915208613,0.00079938217242267,1.2826086956521738,1.0,0.49620487871797075,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034174705.1 Erysipelotrichaceae bacterium,1e1b6fa14ab232e2f2f80e6ca38d0c5a,0.2358974358974359,460000,65,153200000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8847008647184192,0.9720765249230645,0.9283886948207418,0.9720765249230645,False,59,38531,73807,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Colivicinus;s__Colivicinus sp002299675
440000,0.0018506056527590848,0.08817635270541083,0.0018506056527590848,0.0008264798731827604,1.3863636363636365,1.0,0.48691557467337615,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_003463145.1 Butyricimonas virosa,e2a5d28c9de143f3c9f9784982bab84a,0.08817635270541083,440000,66,152760000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8839300925771255,0.9534998520989166,0.918714972338021,0.9534998520989166,False,61,38592,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa
460000,0.0019347240915208613,0.19196428571428573,0.0018085464333781965,0.0007316379205224437,1.255813953488372,1.0,0.8916413726828286,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_000248095.2 Limosilactobacillus mucosae LM1,fa4933cedbcf6903e64ceeccc0c8f8cc,0.20535714285714285,430000,67,152330000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8847008647184192,0.9694374666796657,0.9270691656990424,0.9694374666796657,False,54,38646,73807,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus mucosae
1000000,0.004205921938088829,0.21212121212121213,0.0017664872139973081,0.0013142384868643896,2.3095238095238093,2.0,1.4555001633883735,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_004557245.1 Clostridiales bacterium,aa3f3cdc4b3d32f4b48bf1ac607ed7c4,0.5050505050505051,420000,68,151910000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8982744422590048,0.9866952454400856,0.9424848438495452,0.9866952454400856,False,97,38743,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245
440000,0.0018506056527590848,0.15217391304347827,0.0017664872139973081,0.0007045402197623532,1.2380952380952381,1.0,0.6098213559459855,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034100605.1 Candidatus Ventricola sp.,4d8b4ac8551049ed7cc7652738904705,0.15942028985507245,420000,69,151490000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8839300925771255,0.9646362981442504,0.924283195360688,0.9646362981442504,False,52,38795,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp004557905
400000,0.0016823687752355316,0.14084507042253522,0.0016823687752355316,0.000907772975463032,1.675,1.0,0.9324028099485759,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945866255.1 uncultured Subdoligranulum sp.,8376fbedc49cbb36a9ef85ddc7b6e66f,0.14084507042253522,400000,70,151090000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8822797227136546,0.9622959540759237,0.9222878383947892,0.9622959540759237,False,67,38862,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp945830575
3330000,0.014005720053835801,0.07707129094412331,0.0016823687752355316,0.0013684338883845706,2.525,2.0,2.4185481181899195,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_002110265.1 Escherichia coli H420,41c5ce18f85f5572e6fb038a872c6418,0.6416184971098265,400000,71,150690000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9197145303867482,0.9913365421280906,0.9555255362574194,0.9913365421280906,False,101,38963,73807,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
420000,0.0017664872139973081,0.09725685785536159,0.0016403095558546433,0.0037665804056525804,7.128205128205129,1.0,17.79394810282776,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_900086725.1 Bariatricus massiliensis,973ed821ce0d617612de4b2584213be1,0.10473815461346633,390000,72,150300000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8831241770227153,0.9567233441807909,0.9199237606017531,0.9567233441807909,False,278,39241,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus massiliensis
2310000,0.009715679676985195,0.10236220472440945,0.0016403095558546433,0.002086522958526969,3.948717948717949,3.0,5.835122295419209,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_022771935.1 bacterium,66f884f34f91a32d4ff86535cff066ec,0.6062992125984252,390000,73,149910000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9131427807461533,0.990236569619261,0.9516896751827071,0.990236569619261,False,154,39395,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia sp004562915
380000,0.001598250336473755,0.168141592920354,0.001598250336473755,0.0008129310228027151,1.5789473684210527,1.0,0.963316064090691,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945901385.1 Lactobacillus amylovorus,b9c56e41184437f3377b206a2d9f51ef,0.168141592920354,380000,74,149530000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8813928151934151,0.9656442525609699,0.9235185338771925,0.9656442525609699,False,60,39455,73807,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus
390000,0.0016403095558546433,0.2261904761904762,0.001598250336473755,0.0012464942349641633,2.4210526315789473,1.0,4.648891089889174,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_022777985.1 Bacillota bacterium,b536ba12c0223847334af802fdc100ae,0.23214285714285715,380000,75,149150000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8818418433984141,0.9717707659185382,0.9268063046584761,0.9717707659185382,False,92,39547,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555
570000,0.0023973755047106324,0.1069364161849711,0.0015561911170928668,0.0006367959678621269,1.2702702702702702,1.0,0.4440993709501347,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_021531355.1 Leyella stercorea,f09d1f0757aff93ea2c07a0df1fb967c,0.16473988439306358,370000,76,148780000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8884280783321885,0.9652573402526871,0.9268427092924378,0.9652573402526871,False,47,39594,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900552515
370000,0.0015561911170928668,0.1522633744855967,0.0015561911170928668,0.0005826005663419458,1.162162162162162,1.0,0.43579771612424595,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_004552485.1 Bacteroidales bacterium,19427267d591d64fa7b13c0d557de89d,0.1522633744855967,370000,77,148410000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.880932049371294,0.9637679056707465,0.9223499775210202,0.9637679056707465,False,43,39637,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp004552485
400000,0.0016823687752355316,0.12542372881355932,0.0015561911170928668,0.0008806752747029414,1.7567567567567568,1.0,2.3756126425238633,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_900169975.1 Pseudoflavonifractor sp. Marseille-P3106,ac8d89a9592aa795e6dcbd8ac680f291,0.13559322033898305,370000,78,148040000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8822797227136546,0.9615791952178193,0.921929458965737,0.9615791952178193,False,65,39702,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vermiculatibacterium;s__Vermiculatibacterium sp900169975
370000,0.0015561911170928668,0.12333333333333334,0.0015561911170928668,0.0006638936686222174,1.3243243243243243,1.0,0.6174951166916681,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_012843875.1 Desulfovibrio piger,be6b058b778d46ff95e6365ba1624bff,0.12333333333333334,370000,79,147670000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.880932049371294,0.9597940391984058,0.9203630442848498,0.9597940391984058,False,49,39751,73807,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900556755
